name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-06,28.0,10.4,18.9,26.7,10.4,18.7,-9.1,17.4,0.0,0,0.0,,0,0,53.6,36.8,34.8,1018.4,0.0,47.1,256.7,22.3,9,,2015-03-06T06:49:08,2015-03-06T18:27:41,0.54,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-07,27.0,13.6,20.1,26.1,13.6,20.1,-2.7,22.2,0.0,0,0.0,,0,0,27.4,22.3,350.4,1014.7,18.5,43.1,244.4,21.0,9,,2015-03-07T06:47:51,2015-03-07T18:28:29,0.57,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-08,27.1,12.0,19.6,26.1,12.0,19.5,1.1,31.5,0.0,0,0.0,,0,0,28.1,14.8,282.6,1013.1,18.0,40.8,251.2,21.7,9,,2015-03-08T06:46:35,2015-03-08T18:29:17,0.6,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-09,27.1,12.1,19.9,26.1,12.1,19.8,0.1,29.7,0.0,0,0.0,,0,0,53.6,18.3,194.6,1011.0,19.5,34.2,250.6,21.7,8,,2015-03-09T06:45:17,2015-03-09T18:30:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-10,28.3,13.8,21.0,26.9,13.8,20.7,-3.4,22.7,0.0,0,0.0,,0,0,22.7,14.7,314.6,1012.7,5.8,39.8,260.6,22.4,9,,2015-03-10T06:44:00,2015-03-10T18:30:51,0.67,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-11,29.1,14.1,21.9,27.4,14.1,21.5,-2.9,21.4,0.0,0,0.0,,0,0,22.0,14.7,64.7,1016.6,54.5,33.5,216.9,18.5,8,,2015-03-11T06:42:42,2015-03-11T18:31:38,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-12,28.0,19.1,23.4,26.7,19.1,23.1,0.3,22.4,0.0,0,0.0,,0,0,46.4,119.2,38.3,1014.3,73.3,37.1,169.6,14.7,7,,2015-03-12T06:41:23,2015-03-12T18:32:24,0.74,Partially cloudy,Partly cloudy throughout the day.,wind,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-13,30.1,16.0,23.2,28.2,16.0,22.8,1.6,25.6,0.0,0,0.0,,0,0,52.0,27.6,26.3,1014.6,34.3,41.1,248.6,21.5,8,,2015-03-13T06:40:04,2015-03-13T18:33:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-14,30.9,18.0,24.2,28.9,18.0,23.6,0.4,22.0,0.0,0,0.0,,0,0,31.1,18.4,37.9,1017.5,19.2,35.1,251.6,21.8,9,,2015-03-14T06:38:45,2015-03-14T18:33:57,0.81,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-15,31.0,17.0,23.6,29.0,17.0,23.1,-2.4,19.4,0.0,0,0.0,,0,0,37.1,18.4,74.4,1017.3,19.3,40.4,270.6,23.5,9,,2015-03-15T06:37:26,2015-03-15T18:34:42,0.84,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-16,30.2,19.1,24.8,28.3,19.1,24.2,-1.5,17.8,0.0,0,0.0,,0,0,38.9,21.5,34.2,1013.8,11.1,39.4,267.7,23.3,9,,2015-03-16T06:36:06,2015-03-16T18:35:28,0.88,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-17,31.1,17.1,24.3,29.1,17.1,23.7,3.1,26.7,0.0,0,0.0,,0,0,31.7,20.0,239.2,1011.8,37.6,40.1,216.3,18.8,8,,2015-03-17T06:34:46,2015-03-17T18:36:14,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-18,26.1,15.1,20.9,26.1,15.1,20.9,7.4,47.0,0.589,100,20.83,rain,0,0,47.4,27.7,181.3,1013.1,88.1,29.7,119.5,10.1,6,,2015-03-18T06:33:26,2015-03-18T18:36:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-19,20.0,13.1,17.3,20.0,13.1,17.3,11.1,69.3,5.709,100,37.5,rain,0,0,25.2,22.2,298.0,1014.6,85.3,34.6,179.4,15.6,8,,2015-03-19T06:32:06,2015-03-19T18:37:44,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-20,26.0,14.0,20.1,26.0,14.0,20.1,9.5,54.0,0.959,100,8.33,rain,0,0,38.9,22.3,328.0,1016.7,62.8,37.8,255.7,22.0,9,,2015-03-20T06:30:46,2015-03-20T18:38:29,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-21,28.1,15.0,21.5,26.8,15.0,21.3,6.5,41.3,0.0,0,0.0,,0,0,28.4,18.2,341.8,1016.2,22.6,43.7,272.4,23.5,9,,2015-03-21T06:29:25,2015-03-21T18:39:14,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-22,29.0,14.0,22.2,27.3,14.0,21.8,3.3,34.1,0.0,0,0.0,,0,0,25.6,14.7,110.9,1017.2,38.1,41.4,280.5,24.2,9,,2015-03-22T06:28:05,2015-03-22T18:39:59,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-23,29.0,14.0,22.3,27.4,14.0,21.9,1.1,28.0,0.0,0,0.0,,0,0,27.7,18.3,198.3,1014.8,16.9,41.1,287.0,24.8,9,,2015-03-23T06:26:44,2015-03-23T18:40:43,0.11,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-24,28.1,14.0,21.7,26.6,14.0,21.4,-1.7,24.2,0.0,0,0.0,,0,0,26.3,14.7,314.8,1013.0,21.5,34.8,286.7,24.9,9,,2015-03-24T06:25:24,2015-03-24T18:41:28,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-25,30.0,15.0,22.6,28.2,15.0,22.1,0.1,24.7,0.0,0,0.0,,0,0,29.5,20.5,283.9,1013.4,32.1,41.8,287.2,24.9,9,,2015-03-25T06:24:03,2015-03-25T18:42:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-26,30.1,18.0,24.4,28.3,18.0,23.9,-7.0,13.8,0.0,0,0.0,,0,0,31.7,22.2,352.1,1016.5,32.0,42.4,292.7,25.3,9,,2015-03-26T06:22:43,2015-03-26T18:42:57,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-27,33.0,16.9,24.7,30.7,16.9,23.9,-4.3,16.7,0.0,0,0.0,,0,0,22.3,18.3,335.1,1016.1,0.0,41.7,297.5,25.7,10,,2015-03-27T06:21:22,2015-03-27T18:43:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-28,33.3,16.9,25.1,30.9,16.9,24.2,-3.9,17.4,0.0,0,0.0,,0,0,22.7,16.4,33.5,1014.6,5.0,35.8,300.8,26.1,10,,2015-03-28T06:20:02,2015-03-28T18:44:25,0.28,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-29,34.1,17.1,26.0,31.6,17.1,25.0,-4.1,16.5,0.0,0,0.0,,0,0,24.5,16.5,15.4,1013.6,47.4,29.2,279.4,24.2,9,,2015-03-29T06:18:41,2015-03-29T18:45:09,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-30,33.5,20.4,27.1,31.0,20.4,26.1,-1.7,16.4,0.0,0,0.0,,0,0,51.8,16.5,50.7,1013.0,44.5,27.6,262.5,22.8,9,,2015-03-30T06:17:21,2015-03-30T18:45:53,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-03-31,33.1,18.1,26.7,30.7,18.1,25.6,0.9,20.0,0.0,0,0.0,,0,0,31.1,19.4,247.7,1011.2,18.2,34.5,293.4,25.5,9,,2015-03-31T06:16:01,2015-03-31T18:46:38,0.38,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-01,32.0,20.0,25.9,29.8,20.0,25.3,1.8,22.3,0.0,0,0.0,,0,0,35.7,22.3,219.4,1009.2,25.3,38.1,298.3,25.7,10,,2015-04-01T06:14:42,2015-04-01T18:47:22,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-02,29.1,17.7,23.4,27.4,17.7,23.0,-3.5,17.1,0.0,0,0.0,,0,0,34.9,20.4,222.8,1010.9,54.3,37.8,300.2,26.0,10,,2015-04-02T06:13:22,2015-04-02T18:48:06,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-03,28.9,15.2,22.2,27.4,15.2,21.9,-9.4,12.8,0.0,0,0.0,,0,0,34.6,29.3,348.4,1014.6,52.3,45.0,307.4,26.4,10,,2015-04-03T06:12:03,2015-04-03T18:48:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-04,31.0,16.0,23.2,29.1,16.0,22.7,-6.9,14.5,0.0,0,0.0,,0,0,27.7,18.2,311.0,1011.7,64.7,40.5,289.9,25.0,10,,2015-04-04T06:10:44,2015-04-04T18:49:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-05,30.0,16.1,23.8,28.3,16.1,23.3,-6.7,13.9,0.0,0,0.0,,0,0,33.5,27.6,192.1,1008.0,43.0,43.1,297.9,25.9,10,,2015-04-05T06:09:26,2015-04-05T18:50:18,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-06,29.0,13.1,22.2,27.5,13.1,21.9,-8.9,12.9,0.0,0,0.0,,0,0,31.3,18.4,236.2,1009.7,41.2,37.1,313.4,27.2,10,,2015-04-06T06:08:07,2015-04-06T18:51:02,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-07,28.0,14.1,21.4,26.6,14.1,21.2,-9.2,13.3,0.0,0,0.0,,0,0,33.5,24.0,220.3,1011.0,46.4,43.1,302.5,26.2,10,,2015-04-07T06:06:50,2015-04-07T18:51:46,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-08,24.1,13.0,19.3,24.1,13.0,19.3,-5.0,20.3,0.0,0,0.0,,0,0,37.1,22.3,262.8,1011.4,2.1,40.4,315.0,27.2,10,,2015-04-08T06:05:32,2015-04-08T18:52:30,0.65,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-09,26.1,11.9,19.8,26.1,11.9,19.8,-8.9,15.1,0.0,0,0.0,,0,0,46.4,22.2,292.8,1012.2,19.2,47.1,320.5,27.6,10,,2015-04-09T06:04:15,2015-04-09T18:53:15,0.69,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-10,28.1,13.0,21.3,26.6,13.0,20.9,-8.0,15.3,0.0,0,0.0,,0,0,23.4,18.2,57.3,1011.9,21.6,42.4,320.2,27.8,10,,2015-04-10T06:02:59,2015-04-10T18:53:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-11,28.9,15.1,22.2,27.3,15.1,21.9,-4.2,17.8,0.0,0,0.0,,0,0,24.1,18.2,266.2,1010.4,41.8,39.8,308.4,26.7,10,,2015-04-11T06:01:43,2015-04-11T18:54:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-12,27.4,16.1,22.2,26.4,16.1,22.0,0.0,23.1,0.0,0,0.0,,0,0,40.7,22.3,223.3,1010.9,58.0,42.8,273.0,23.6,9,,2015-04-12T06:00:27,2015-04-12T18:55:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-13,30.4,16.0,23.7,28.6,16.0,23.2,4.9,32.1,0.0,0,0.0,,0,0,26.6,18.3,205.8,1014.3,8.9,39.1,316.7,27.3,10,,2015-04-13T05:59:12,2015-04-13T18:56:12,0.83,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-14,32.1,18.0,25.9,29.8,18.0,25.0,0.6,21.5,0.0,0,0.0,,0,0,50.0,26.1,206.2,1012.1,12.6,37.8,317.2,27.4,10,,2015-04-14T05:57:58,2015-04-14T18:56:57,0.86,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-15,26.1,18.0,22.8,26.1,18.0,22.8,-14.0,9.2,0.0,0,0.0,,0,0,47.5,201.3,292.4,1009.3,5.9,33.5,329.7,28.5,10,,2015-04-15T05:56:44,2015-04-15T18:57:41,0.9,Clear,Clear conditions throughout the day.,wind,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-16,23.0,10.0,17.5,23.0,7.5,17.4,-14.7,10.3,0.0,0,0.0,,0,0,39.6,22.7,303.0,1013.5,18.0,36.5,329.2,28.5,10,,2015-04-16T05:55:31,2015-04-16T18:58:26,0.93,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-17,25.5,11.0,19.4,25.5,11.0,19.4,-6.4,17.9,0.0,0,0.0,,0,0,35.3,27.4,284.8,1014.4,15.6,39.1,330.5,28.7,10,,2015-04-17T05:54:18,2015-04-17T18:59:11,0.97,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-18,30.9,14.1,23.1,29.0,14.1,22.5,-7.0,14.8,0.0,0,0.0,,0,0,35.3,27.6,236.3,1011.8,3.1,39.8,326.9,28.3,10,,2015-04-18T05:53:07,2015-04-18T18:59:55,0.0,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-19,33.0,16.9,25.2,30.7,16.9,24.4,-5.8,13.8,0.0,0,0.0,,0,0,33.5,18.3,284.7,1009.9,19.9,39.8,329.7,28.4,10,,2015-04-19T05:51:55,2015-04-19T19:00:40,0.03,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-20,33.0,17.7,25.5,30.7,17.7,24.8,-5.8,13.6,0.0,0,0.0,,0,0,38.9,18.3,319.0,1007.2,18.3,43.7,331.7,28.4,10,,2015-04-20T05:50:45,2015-04-20T19:01:25,0.07,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-21,31.0,18.1,25.1,29.1,18.1,24.5,-7.3,12.7,0.0,0,0.0,,0,0,36.7,22.2,211.4,1007.7,31.0,37.8,332.4,28.8,10,,2015-04-21T05:49:36,2015-04-21T19:02:10,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-22,30.0,17.1,23.7,28.2,17.1,23.2,-3.7,17.3,0.0,0,0.0,,0,0,41.8,25.8,191.7,1008.4,19.3,39.8,333.2,28.7,10,,2015-04-22T05:48:27,2015-04-22T19:02:55,0.13,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-23,27.0,15.0,22.2,26.1,15.0,22.1,-0.3,23.0,0.0,0,0.0,,0,0,35.3,18.3,203.0,1008.4,42.5,49.7,310.0,26.6,10,,2015-04-23T05:47:19,2015-04-23T19:03:40,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-24,23.9,14.0,19.0,23.9,14.0,19.0,7.4,48.3,0.236,100,16.67,rain,0,0,42.5,27.5,159.9,1010.7,68.6,33.8,246.4,21.2,8,,2015-04-24T05:46:12,2015-04-24T19:04:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-25,25.1,15.9,20.4,25.1,15.9,20.4,5.2,37.7,0.0,0,0.0,,0,0,60.0,53.8,215.1,1009.4,70.3,38.5,246.1,21.3,9,,2015-04-25T05:45:05,2015-04-25T19:05:11,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-26,21.0,11.0,15.7,21.0,11.0,15.7,9.2,67.1,3.333,100,29.17,rain,0,0,47.9,19.1,357.5,1008.6,82.6,34.9,245.2,21.2,8,,2015-04-26T05:44:00,2015-04-26T19:05:56,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-27,28.1,11.1,20.8,26.8,11.1,20.5,6.0,44.9,0.0,0,0.0,,0,0,23.4,18.3,296.9,1011.0,14.9,43.1,324.3,28.0,10,,2015-04-27T05:42:56,2015-04-27T19:06:42,0.29,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-28,33.0,18.1,25.7,30.7,18.1,24.8,4.6,28.5,0.0,0,0.0,,0,0,38.2,18.3,112.1,1013.2,26.6,42.4,318.2,27.4,10,,2015-04-28T05:41:52,2015-04-28T19:07:27,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-29,33.9,21.0,27.8,31.4,21.0,26.7,0.1,18.5,0.0,0,0.0,,0,0,33.8,18.3,88.6,1011.6,11.7,45.8,337.1,29.1,10,,2015-04-29T05:40:50,2015-04-29T19:08:13,0.36,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-04-30,36.0,19.1,28.4,33.2,19.1,27.0,-1.2,17.1,0.0,0,0.0,,0,0,22.0,14.7,190.0,1008.6,33.8,40.4,339.0,29.3,10,,2015-04-30T05:39:48,2015-04-30T19:08:58,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-01,36.9,20.8,29.4,33.9,20.8,27.9,-2.5,15.0,0.0,0,0.0,,0,0,28.1,22.2,283.8,1008.2,33.6,33.2,343.0,29.5,10,,2015-05-01T05:38:48,2015-05-01T19:09:43,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-02,35.9,22.2,29.3,33.1,22.2,27.8,0.3,16.4,0.0,0,0.0,,0,0,42.5,16.6,242.9,1007.1,46.0,40.4,327.2,28.3,10,,2015-05-02T05:37:48,2015-05-02T19:10:29,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-03,34.0,23.1,28.6,31.7,23.1,27.4,4.5,22.2,0.0,0,0.0,,0,0,63.0,18.2,187.6,1008.2,49.1,39.1,327.6,28.1,10,,2015-05-03T05:36:50,2015-05-03T19:11:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-04,28.0,15.1,22.6,27.2,15.1,22.4,11.1,52.5,7.41,100,25.0,rain,0,0,50.0,27.6,284.9,1009.3,75.7,35.2,285.6,24.8,8,,2015-05-04T05:35:53,2015-05-04T19:12:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-05,28.1,18.0,23.1,27.1,18.0,23.0,9.6,44.8,0.234,100,4.17,rain,0,0,27.7,18.3,194.0,1010.0,76.5,43.7,291.2,25.1,9,,2015-05-05T05:34:57,2015-05-05T19:12:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-06,30.1,19.0,25.0,28.2,19.0,24.5,3.5,27.2,0.0,0,0.0,,0,0,44.1,25.9,210.8,1006.7,54.5,42.4,320.8,27.8,9,,2015-05-06T05:34:02,2015-05-06T19:13:31,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-07,28.1,17.0,22.4,26.8,17.0,22.3,3.9,30.9,0.0,0,0.0,,0,0,44.6,27.7,186.9,1006.6,36.0,45.7,340.9,29.4,10,,2015-05-07T05:33:09,2015-05-07T19:14:16,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-08,22.0,15.0,18.7,22.0,15.0,18.7,1.3,31.9,0.0,0,0.0,,0,0,43.1,27.8,241.4,1009.7,54.6,38.4,289.9,25.1,8,,2015-05-08T05:32:16,2015-05-08T19:15:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-09,23.8,13.0,18.1,23.8,13.0,18.1,1.9,37.2,0.0,0,0.0,,0,0,31.0,24.0,263.2,1013.7,26.6,39.8,337.2,29.1,10,,2015-05-09T05:31:25,2015-05-09T19:15:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
