name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-05,27.2,11.7,19.2,26.2,11.7,19.0,-0.6,29.9,0.0,0,0.0,,0,0,21.2,14.7,7.1,1017.2,0.0,16.0,229.5,19.8,8,,2021-03-05T06:49:43,2021-03-05T18:27:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-06,28.4,13.9,21.7,26.9,13.9,21.3,-3.8,19.6,0.0,0,0.0,,0,0,48.6,18.4,78.8,1011.4,0.1,15.8,228.9,19.8,8,,2021-03-06T06:48:27,2021-03-06T18:28:07,0.76,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-07,30.0,15.6,22.2,28.2,15.6,21.7,-3.1,19.6,0.0,0,0.0,,0,0,27.7,18.3,194.9,1012.4,0.1,16.0,195.5,16.9,7,,2021-03-07T06:47:11,2021-03-07T18:28:55,0.8,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-08,28.4,17.9,22.7,26.9,17.9,22.3,-3.7,17.9,0.0,0,0.0,,0,0,35.3,24.1,193.5,1014.1,1.3,16.0,222.3,19.2,8,,2021-03-08T06:45:54,2021-03-08T18:29:43,0.84,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-09,25.0,16.1,20.0,25.0,16.1,20.0,-3.3,21.0,0.0,0,0.0,,0,0,51.8,35.2,206.2,1013.0,12.6,16.0,212.2,18.3,8,,2021-03-09T06:44:36,2021-03-09T18:30:30,0.87,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-10,18.9,9.4,14.3,18.9,8.0,14.3,-5.1,26.9,0.0,0,0.0,,0,0,42.5,29.5,198.7,1014.2,0.0,16.0,239.6,20.8,8,,2021-03-10T06:43:18,2021-03-10T18:31:17,0.91,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-11,18.3,8.4,13.4,18.3,6.8,13.1,-2.3,34.7,0.002,100,8.33,rain,0,0,46.4,35.2,208.9,1014.4,31.7,16.0,216.6,18.9,8,,2021-03-11T06:42:00,2021-03-11T18:32:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-12,13.9,7.9,10.9,13.9,6.1,10.5,3.0,59.7,0.832,100,33.33,rain,0,0,38.9,27.7,287.5,1016.6,93.9,16.0,139.9,12.0,7,,2021-03-12T06:40:41,2021-03-12T18:32:50,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,SRP36,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-13,14.4,7.2,10.0,14.4,5.1,9.4,2.9,64.3,1.907,100,25.0,rain,0,0,50.0,27.7,213.7,1019.1,81.5,15.9,142.4,12.3,7,,2021-03-13T06:39:22,2021-03-13T18:33:36,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,SRP35,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-14,18.4,5.6,11.9,18.4,3.6,11.3,1.9,54.3,0.0,0,0.0,,0,0,33.5,22.3,297.0,1018.2,0.1,16.0,234.8,20.5,8,,2021-03-14T06:38:03,2021-03-14T18:34:22,0.04,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-15,21.7,10.0,15.5,21.7,10.0,15.5,-1.4,35.5,0.0,0,0.0,,0,0,31.7,23.1,153.2,1010.8,1.3,16.0,178.2,15.3,8,,2021-03-15T06:36:43,2021-03-15T18:35:08,0.08,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-16,16.1,8.3,11.6,16.1,5.7,11.2,-3.4,35.8,0.0,0,0.0,,0,0,63.0,31.6,259.4,1012.0,47.3,16.0,188.1,16.1,7,,2021-03-16T06:35:24,2021-03-16T18:35:53,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-17,21.2,6.2,14.0,21.2,3.6,13.4,-2.5,33.7,0.0,0,0.0,,0,0,16.2,16.5,4.5,1017.4,0.1,16.0,247.9,21.5,8,,2021-03-17T06:34:04,2021-03-17T18:36:39,0.14,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-18,26.2,10.6,18.2,26.2,10.6,18.2,-1.7,29.6,0.0,0,0.0,,0,0,20.9,9.3,358.9,1016.0,0.1,16.0,254.0,22.0,8,,2021-03-18T06:32:44,2021-03-18T18:37:24,0.17,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-19,27.9,12.9,19.9,26.5,12.9,19.7,-4.5,21.2,0.0,0,0.0,,0,0,20.5,12.9,350.1,1015.7,0.0,16.0,257.9,22.2,8,,2021-03-19T06:31:23,2021-03-19T18:38:09,0.21,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-20,28.3,13.3,21.1,26.9,13.3,20.8,-2.0,21.7,0.0,0,0.0,,0,0,44.6,35.2,257.3,1014.0,0.1,16.0,252.3,21.7,8,,2021-03-20T06:30:03,2021-03-20T18:38:54,0.24,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-21,23.9,14.4,19.5,23.9,14.4,19.5,-5.1,21.9,0.0,0,0.0,,0,0,42.4,25.9,265.8,1010.3,0.1,16.0,264.5,22.7,9,,2021-03-21T06:28:42,2021-03-21T18:39:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-22,20.7,11.2,15.8,20.7,11.2,15.8,-10.1,16.7,0.0,0,0.0,,0,0,45.6,26.6,274.1,1010.7,2.2,15.9,267.5,23.1,9,,2021-03-22T06:27:22,2021-03-22T18:40:24,0.3,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-23,17.8,11.2,14.3,17.8,11.2,14.3,-5.6,27.7,0.0,0,0.0,,0,0,37.1,27.6,92.6,1005.4,60.8,16.0,107.7,9.2,4,,2021-03-23T06:26:01,2021-03-23T18:41:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-24,20.0,8.9,14.5,20.0,8.9,14.5,0.2,40.7,0.0,0,0.0,,0,0,37.1,22.3,329.1,1007.4,42.3,16.0,231.2,20.0,9,,2021-03-24T06:24:41,2021-03-24T18:41:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-25,21.7,11.7,16.4,21.7,11.7,16.4,-5.0,24.4,0.0,0,0.0,,0,0,54.7,33.4,176.7,1007.5,15.5,16.0,148.5,12.9,5,,2021-03-25T06:23:20,2021-03-25T18:42:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-26,17.2,10.7,14.2,17.2,10.7,14.2,1.1,41.6,0.0,0,0.0,,0,0,27.0,20.5,187.7,1010.9,58.4,16.0,158.1,13.6,8,,2021-03-26T06:22:00,2021-03-26T18:43:21,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-27,25.6,9.3,17.3,25.6,6.9,17.2,0.1,36.1,0.0,0,0.0,,0,0,26.6,20.4,6.5,1018.2,0.1,16.0,269.0,23.4,9,,2021-03-27T06:20:39,2021-03-27T18:44:06,0.47,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-28,30.0,14.3,22.0,28.2,14.3,21.6,-5.8,16.5,0.0,0,0.0,,0,0,27.0,22.2,27.3,1019.3,0.0,16.0,272.1,23.6,9,,2021-03-28T06:19:19,2021-03-28T18:44:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-29,29.4,16.1,22.7,27.7,16.1,22.2,-4.9,16.6,0.0,0,0.0,,0,0,28.5,16.5,4.6,1009.0,0.1,16.0,248.9,21.4,8,,2021-03-29T06:17:59,2021-03-29T18:45:34,0.54,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-30,28.4,16.7,22.4,26.9,16.7,22.1,-8.4,12.9,0.0,0,0.0,,0,0,37.4,18.4,191.1,1008.9,0.0,16.0,274.8,23.6,9,,2021-03-30T06:16:39,2021-03-30T18:46:18,0.57,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-03-31,30.6,16.7,23.5,28.8,16.7,22.9,-14.8,7.2,0.0,0,0.0,,0,0,46.4,31.6,34.3,1016.1,0.0,16.0,282.4,24.5,9,,2021-03-31T06:15:19,2021-03-31T18:47:02,0.61,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-01,33.8,20.6,26.6,31.4,20.6,25.7,-8.9,9.3,0.0,0,0.0,,0,0,50.0,20.5,48.7,1010.9,0.1,16.0,263.1,22.7,9,,2021-04-01T06:13:59,2021-04-01T18:47:46,0.64,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-02,32.2,20.7,27.0,29.9,20.7,26.1,-1.7,16.1,0.0,0,0.0,,0,0,26.3,18.4,249.2,1009.3,7.3,16.0,262.2,22.6,9,,2021-04-02T06:12:40,2021-04-02T18:48:30,0.67,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,SRP36,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-03,34.4,19.3,26.4,31.8,19.3,25.5,-0.6,18.5,0.0,0,0.0,,0,0,24.1,16.5,255.0,1011.8,0.0,16.0,277.3,24.0,9,,2021-04-03T06:11:21,2021-04-03T18:49:14,0.71,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-04,35.6,18.9,27.2,32.8,18.9,26.1,-1.6,17.1,0.0,0,0.0,,0,0,31.0,13.0,335.8,1010.7,0.1,16.0,278.3,24.1,9,,2021-04-04T06:10:02,2021-04-04T18:49:59,0.75,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-05,33.4,19.4,26.6,31.0,19.4,25.6,-5.0,13.4,0.0,0,0.0,,0,0,40.7,24.1,207.1,1005.6,0.2,16.0,259.4,22.3,9,,2021-04-05T06:08:44,2021-04-05T18:50:43,0.78,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-06,31.7,18.9,25.7,29.6,18.9,25.1,-5.4,13.6,0.0,0,0.0,,0,0,40.7,24.1,230.8,1006.6,0.2,16.0,281.7,24.4,9,,2021-04-06T06:07:26,2021-04-06T18:51:27,0.81,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-07,31.2,14.4,23.9,29.3,14.4,23.2,-11.9,9.6,0.0,0,0.0,,0,0,31.3,20.5,224.3,1012.1,0.1,16.0,293.3,25.3,9,,2021-04-07T06:06:08,2021-04-07T18:52:11,0.85,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-08,31.7,20.0,25.8,29.5,20.0,25.0,-4.5,13.4,0.0,0,0.0,,0,0,44.7,22.4,199.3,1008.2,0.1,16.0,273.6,23.7,8,,2021-04-08T06:04:51,2021-04-08T18:52:55,0.88,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-09,32.9,17.8,25.6,30.6,17.8,24.8,-6.1,14.5,0.0,0,0.0,,0,0,35.3,24.1,244.7,1007.5,0.1,16.0,294.0,25.5,9,,2021-04-09T06:03:34,2021-04-09T18:53:40,0.92,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-10,32.8,17.2,25.0,30.5,17.2,24.1,-7.1,12.8,0.0,0,0.0,,0,0,36.0,20.5,134.4,1006.3,0.1,16.0,286.2,24.8,9,,2021-04-10T06:02:18,2021-04-10T18:54:24,0.95,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-11,31.7,17.8,25.4,29.6,17.8,24.5,-5.7,13.7,0.0,0,0.0,,0,0,27.0,13.0,122.5,1003.5,0.1,16.0,256.7,22.3,9,,2021-04-11T06:01:02,2021-04-11T18:55:08,0.0,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-12,31.7,20.0,25.8,29.5,20.0,24.9,-1.5,17.2,0.0,0,0.0,,0,0,35.3,26.6,197.5,1003.7,0.1,16.0,285.0,24.6,9,,2021-04-12T05:59:47,2021-04-12T18:55:53,0.02,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-13,30.7,18.3,24.8,28.7,18.3,24.2,-0.6,19.7,0.0,0,0.0,,0,0,36.7,26.6,196.7,1004.9,0.1,16.0,290.1,24.9,9,,2021-04-13T05:58:33,2021-04-13T18:56:37,0.06,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-14,29.3,17.2,23.9,27.6,17.2,23.5,-1.7,19.1,0.0,0,0.0,,0,0,39.2,25.9,201.1,1007.1,0.1,16.0,266.2,23.1,9,,2021-04-14T05:57:19,2021-04-14T18:57:22,0.09,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-15,26.1,16.2,22.0,26.1,16.2,22.0,-4.9,17.5,0.0,0,0.0,,0,0,40.7,28.8,259.6,1008.6,0.2,16.0,262.8,22.6,8,,2021-04-15T05:56:05,2021-04-15T18:58:06,0.12,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-16,26.7,16.1,21.5,26.2,16.1,21.4,-8.3,14.1,0.0,0,0.0,,0,0,29.5,14.7,298.5,1008.4,0.1,16.0,251.4,21.8,8,,2021-04-16T05:54:52,2021-04-16T18:58:51,0.16,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-17,28.4,15.0,22.2,26.9,15.0,21.9,-7.4,13.9,0.0,0,0.0,,0,0,35.3,25.9,326.4,1008.5,0.1,16.0,287.7,24.9,9,,2021-04-17T05:53:40,2021-04-17T18:59:36,0.19,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-18,27.8,17.2,22.6,26.5,17.2,22.5,-1.7,20.3,0.0,0,0.0,,0,0,53.6,25.9,41.1,1010.3,5.9,16.0,237.6,20.7,9,,2021-04-18T05:52:29,2021-04-18T19:00:21,0.22,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-19,28.9,17.8,23.5,27.3,17.8,23.1,-1.7,19.9,0.0,0,0.0,,0,0,29.5,20.5,8.6,1011.6,0.0,16.0,287.8,24.9,9,,2021-04-19T05:51:18,2021-04-19T19:01:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-20,32.2,16.7,24.7,30.0,16.7,23.9,-6.0,14.2,0.0,0,0.0,,0,0,31.7,23.1,156.8,1008.5,0.0,16.0,292.9,25.2,9,,2021-04-20T05:50:08,2021-04-20T19:01:51,0.29,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ,MAUP"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-21,32.8,20.0,25.6,30.7,20.0,24.9,-11.9,8.7,0.0,0,0.0,,0,0,55.1,37.0,188.3,1004.8,0.1,15.8,290.2,25.2,9,,2021-04-21T05:48:59,2021-04-21T19:02:36,0.32,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ,MAUP"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-22,26.7,16.7,21.9,26.2,16.7,21.9,-3.0,19.0,0.0,0,0.0,,0,0,34.9,27.7,203.0,1006.2,0.1,16.0,287.1,24.8,9,,2021-04-22T05:47:51,2021-04-22T19:03:21,0.36,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-23,28.3,16.2,22.1,26.9,16.2,21.8,0.8,25.6,0.0,0,0.0,,0,0,35.3,22.3,187.9,1009.7,2.4,16.0,285.8,24.6,9,,2021-04-23T05:46:43,2021-04-23T19:04:06,0.39,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,C6682,72278023183,KPHX,72278303185,KFFZ,MAUP"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-24,31.2,16.7,24.7,29.1,16.7,24.0,-0.4,20.7,0.0,0,0.0,,0,0,37.1,20.5,216.6,1010.1,0.1,16.0,292.0,25.1,9,,2021-04-24T05:45:36,2021-04-24T19:04:52,0.42,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-25,33.3,17.2,26.0,30.9,17.2,25.0,-4.2,14.7,0.0,0,0.0,,0,0,44.6,25.9,204.0,1006.1,0.1,16.0,308.6,26.7,9,,2021-04-25T05:44:31,2021-04-25T19:05:37,0.45,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-26,25.0,18.8,21.8,25.0,18.8,21.8,-3.4,18.7,0.0,0,0.0,,0,0,40.7,31.6,209.3,1005.3,5.0,16.0,183.8,15.8,7,,2021-04-26T05:43:26,2021-04-26T19:06:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-27,22.2,13.9,18.3,22.2,13.9,18.3,1.2,35.9,0.299,100,4.17,rain,0,0,35.3,22.3,228.5,1008.1,46.1,16.0,269.1,23.2,9,,2021-04-27T05:42:22,2021-04-27T19:07:08,0.52,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-28,23.9,15.0,18.4,23.9,15.0,18.4,3.3,37.6,0.0,0,0.0,,0,0,54.6,25.3,107.9,1012.3,25.1,16.0,218.5,18.8,9,,2021-04-28T05:41:19,2021-04-28T19:07:53,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-29,32.8,15.0,24.3,30.5,15.0,23.3,4.3,33.1,0.0,0,0.0,,0,0,37.1,22.3,31.6,1016.0,0.1,16.0,306.7,26.5,9,,2021-04-29T05:40:17,2021-04-29T19:08:39,0.59,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-04-30,35.0,18.9,27.5,32.3,18.9,26.4,1.3,19.9,0.0,0,0.0,,0,0,35.3,14.8,156.6,1014.0,0.1,16.0,308.0,26.7,9,,2021-04-30T05:39:16,2021-04-30T19:09:24,0.62,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-01,35.6,20.7,29.2,32.9,20.7,27.8,-0.9,15.3,0.0,0,0.0,,0,0,42.5,22.3,190.2,1008.0,0.2,16.0,263.6,22.8,8,,2021-05-01T05:38:16,2021-05-01T19:10:10,0.66,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-02,32.9,22.2,27.4,30.6,22.2,26.5,-4.5,12.8,0.0,0,0.0,,0,0,48.6,33.5,205.5,1000.7,0.1,16.0,313.5,27.1,9,,2021-05-02T05:37:18,2021-05-02T19:10:55,0.69,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-03,30.0,19.3,24.8,28.1,19.3,24.2,-0.5,19.7,0.0,0,0.0,,0,0,38.8,24.1,186.7,1003.7,0.1,16.0,307.9,26.4,9,,2021-05-03T05:36:20,2021-05-03T19:11:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-04,32.2,20.0,26.7,30.0,20.0,25.7,-2.0,16.3,0.0,0,0.0,,0,0,26.6,14.7,149.0,1009.5,0.1,16.0,314.2,27.2,9,,2021-05-04T05:35:23,2021-05-04T19:12:26,0.76,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-05,35.0,20.0,28.0,32.3,20.0,26.7,-2.9,14.0,0.0,0,0.0,,0,0,25.6,12.9,64.2,1010.7,0.1,16.0,289.0,24.8,9,,2021-05-05T05:34:28,2021-05-05T19:13:11,0.8,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-06,37.2,21.7,29.7,34.2,21.7,28.2,-1.3,14.0,0.0,0,0.0,,0,0,38.9,18.3,202.9,1010.5,0.0,16.0,314.6,27.2,9,,2021-05-06T05:33:34,2021-05-06T19:13:57,0.83,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-07,35.0,21.7,28.7,32.3,21.7,27.3,-2.6,14.2,0.0,0,0.0,,0,0,35.3,24.0,248.6,1008.9,0.0,16.0,321.5,27.7,10,,2021-05-07T05:32:41,2021-05-07T19:14:42,0.86,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2021-05-08,32.2,19.4,27.0,29.9,19.4,26.0,-1.7,16.0,0.0,0,0.0,,0,0,40.7,20.5,201.5,1007.4,0.1,16.0,316.5,27.4,9,,2021-05-08T05:31:49,2021-05-08T19:15:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,SRP10,72278303185,KFFZ,SRP36"
